2197, 3388, 53972.000000,0.020536
2197, 2281, 55476.000000,0.021108
2197, 2737, 45123.000000,0.017169
2251, 2429, 53394.000000,0.020316
2268, 2471, 42755.000000,0.016268
2268, 3382, 36166.000000,0.013761
2269, 2472, 36236.000000,0.013788
2269, 3381, 29118.000000,0.011079
2269, 3383, 40099.000000,0.015257
2279, 2735, 45188.000000,0.017194
2280, 2734, 48020.000000,0.018271
2280, 3414, 52278.000000,0.019891
2281, 2737, 41035.000000,0.015614
2281, 3388, 48897.000000,0.018605
2380, 3354, 87687.000000,0.033364
2380, 2448, 37763.000000,0.014369
2428, 2448, 27938.000000,0.010630
2428, 2541, 29225.000000,0.011120
2428, 3452, 30719.000000,0.011688
2428, 3510, 50325.000000,0.019148
2428, 2803, 33474.000000,0.012737
2428, 2936, 27765.000000,0.010564
2429, 2448, 26631.000000,0.010133
2429, 3354, 32804.000000,0.012482
2448, 2752, 30460.000000,0.011590
2448, 3354, 43380.000000,0.016506
2448, 2541, 61269.000000,0.023312
2448, 2803, 44812.000000,0.017051
2448, 2936, 52927.000000,0.020138
2448, 3056, 44301.000000,0.016856
2448, 3452, 53965.000000,0.020533
2448, 3078, 34969.000000,0.013305
2448, 2802, 26620.000000,0.010129
2471, 3382, 47174.000000,0.017949
2472, 3381, 38796.000000,0.014762
2472, 3383, 41937.000000,0.015957
2486, 2947, 29915.000000,0.011382
2488, 3159, 36424.000000,0.013859
2541, 3452, 148505.000000,0.056505
2541, 2803, 57382.000000,0.021833
2541, 2936, 51325.000000,0.019529
2541, 3056, 54406.000000,0.020701
2541, 2802, 32535.000000,0.012379
2550, 2686, 31396.000000,0.011946
2700, 2821, 32450.000000,0.012347
2734, 2737, 26945.000000,0.010252
2734, 3414, 43872.000000,0.016693
2735, 2737, 31649.000000,0.012042
2736, 2737, 29282.000000,0.011142
2736, 3387, 40940.000000,0.015577
2737, 3388, 48590.000000,0.018488
2752, 3354, 26451.000000,0.010064
2752, 3078, 39112.000000,0.014882
2802, 3452, 33066.000000,0.012581
2803, 2936, 47534.000000,0.018086
2803, 3056, 45465.000000,0.017299
2803, 3452, 50224.000000,0.019110
2815, 3061, 123032.000000,0.046813
2815, 2819, 31784.000000,0.012094
2815, 3354, 28139.000000,0.010707
2815, 2820, 28404.000000,0.010808
2815, 3321, 41277.000000,0.015706
2815, 3347, 31417.000000,0.011954
2815, 3348, 29934.000000,0.011390
2815, 2817, 29825.000000,0.011348
2815, 2936, 27691.000000,0.010536
2818, 2820, 31723.000000,0.012070
2818, 2822, 35665.000000,0.013570
2818, 2821, 28498.000000,0.010843
2819, 2822, 29302.000000,0.011149
2819, 2820, 29671.000000,0.011290
2819, 3019, 41667.000000,0.015854
2820, 2822, 40209.000000,0.015299
2820, 2821, 29174.000000,0.011100
2821, 2822, 32439.000000,0.012343
2831, 2832, 32219.000000,0.012259
2894, 3397, 30018.000000,0.011422
2936, 3056, 141404.000000,0.053803
2936, 3452, 44178.000000,0.016809
2997, 2999, 38695.000000,0.014723
2997, 3000, 36225.000000,0.013783
2997, 3001, 36788.000000,0.013998
2997, 3083, 56940.000000,0.021665
2997, 3085, 33033.000000,0.012569
2997, 3086, 34015.000000,0.012942
2997, 3087, 39103.000000,0.014878
2997, 2998, 32159.000000,0.012236
2997, 3084, 38241.000000,0.014550
2998, 3001, 33971.000000,0.012926
2998, 3084, 54606.000000,0.020777
2998, 3000, 32869.000000,0.012506
2998, 3083, 31548.000000,0.012004
2998, 3086, 30567.000000,0.011631
2998, 3087, 34710.000000,0.013207
2998, 2999, 37447.000000,0.014248
2998, 3085, 30857.000000,0.011741
2999, 3000, 33193.000000,0.012630
2999, 3001, 38033.000000,0.014471
2999, 3083, 37467.000000,0.014256
2999, 3085, 59276.000000,0.022554
2999, 3086, 33443.000000,0.012725
2999, 3087, 38772.000000,0.014752
2999, 3084, 43915.000000,0.016709
3000, 3086, 52627.000000,0.020024
3000, 3087, 43920.000000,0.016711
3000, 3001, 42756.000000,0.016268
3000, 3083, 33509.000000,0.012750
3000, 3085, 32640.000000,0.012419
3000, 3084, 35683.000000,0.013577
3001, 3084, 37078.000000,0.014108
3001, 3083, 35638.000000,0.013560
3001, 3085, 33234.000000,0.012645
3001, 3086, 34033.000000,0.012949
3001, 3087, 52626.000000,0.020024
3056, 3452, 42849.000000,0.016304
3061, 3321, 40398.000000,0.015371
3061, 3347, 30318.000000,0.011536
3061, 3348, 27282.000000,0.010381
3078, 3354, 28835.000000,0.010972
3083, 3087, 44296.000000,0.016854
3083, 3085, 40637.000000,0.015462
3083, 3086, 41565.000000,0.015815
3083, 3084, 41899.000000,0.015942
3084, 3086, 42561.000000,0.016194
3084, 3087, 45910.000000,0.017468
3084, 3085, 47332.000000,0.018009
3085, 3086, 42584.000000,0.016203
3085, 3087, 45313.000000,0.017241
3086, 3087, 46464.000000,0.017679
3321, 3347, 71736.000000,0.027295
3347, 3354, 33022.000000,0.012565
3381, 3383, 33070.000000,0.012583
9, 1920, 1940, 81262.000000,0.030920
9, 1920, 2815, 35100.000000,0.013355
9, 1920, 3061, 31629.000000,0.012035
9, 1920, 3321, 65808.000000,0.025039
9, 1920, 3347, 46159.000000,0.017563
9, 1940, 2815, 37727.000000,0.014355
9, 1940, 3061, 34417.000000,0.013095
9, 1940, 3321, 63281.000000,0.024078
9, 1940, 3347, 46162.000000,0.017564
9, 2815, 3061, 32388.000000,0.012323
9, 2815, 3321, 26424.000000,0.010054
9, 3321, 3347, 45762.000000,0.017412
12, 298, 2541, 30552.000000,0.011625
12, 298, 2802, 30368.000000,0.011555
12, 298, 3452, 30523.000000,0.011614
12, 342, 2030, 33475.000000,0.012737
12, 342, 2448, 35977.000000,0.013689
12, 342, 2541, 38422.000000,0.014619
12, 342, 3452, 44176.000000,0.016809
12, 493, 863, 26642.000000,0.010137
12, 863, 2541, 34167.000000,0.013000
12, 863, 3452, 39357.000000,0.014975
12, 1935, 2803, 31569.000000,0.012012
12, 1935, 3452, 26460.000000,0.010068
12, 1936, 1957, 26987.000000,0.010268
12, 1936, 2936, 34329.000000,0.013062
12, 1936, 3452, 28870.000000,0.010985
12, 1957, 2936, 29935.000000,0.011390
12, 1957, 3452, 29252.000000,0.011130
12, 2030, 2448, 40043.000000,0.015236
12, 2030, 2541, 35582.000000,0.013539
12, 2030, 3452, 42852.000000,0.016305
12, 2087, 2541, 27075.000000,0.010302
12, 2087, 2802, 27374.000000,0.010416
12, 2087, 3452, 29218.000000,0.011117
12, 2448, 2541, 36524.000000,0.013897
12, 2448, 3452, 40592.000000,0.015445
12, 2541, 2802, 26630.000000,0.010133
12, 2541, 2803, 36032.000000,0.013710
12, 2541, 2936, 27263.000000,0.010373
12, 2541, 3056, 28361.000000,0.010791
12, 2541, 3452, 99661.000000,0.037920
12, 2802, 3452, 29135.000000,0.011086
12, 2803, 3452, 39124.000000,0.014886
12, 2936, 3056, 31705.000000,0.012064
12, 2936, 3452, 32396.000000,0.012326
12, 3056, 3452, 31104.000000,0.011835
143, 144, 2752, 32506.000000,0.012368
143, 144, 3078, 35131.000000,0.013367
144, 2752, 3078, 27346.000000,0.010405
298, 2087, 2802, 51548.000000,0.019614
298, 2541, 2802, 30031.000000,0.011427
298, 2541, 3452, 32585.000000,0.012398
298, 2802, 3452, 28994.000000,0.011032
312, 2380, 3354, 32871.000000,0.012507
313, 824, 2815, 45404.000000,0.017276
313, 824, 3061, 46651.000000,0.017750
313, 2815, 3061, 69027.000000,0.026264
314, 437, 624, 28105.000000,0.010694
342, 493, 863, 26952.000000,0.010255
342, 863, 2030, 33881.000000,0.012891
342, 863, 2448, 38958.000000,0.014823
342, 863, 2541, 29423.000000,0.011195
342, 1935, 2803, 28507.000000,0.010847
342, 1936, 1957, 30992.000000,0.011792
342, 1936, 2030, 27888.000000,0.010611
342, 1936, 2448, 31538.000000,0.012000
342, 1936, 2936, 39973.000000,0.015209
342, 1936, 3056, 31090.000000,0.011830
342, 1957, 2030, 34213.000000,0.013018
342, 1957, 2448, 37555.000000,0.014289
342, 1957, 2936, 35093.000000,0.013353
342, 1957, 3056, 29724.000000,0.011310
342, 2030, 2448, 88915.000000,0.033832
342, 2030, 2541, 37418.000000,0.014237
342, 2030, 2803, 28276.000000,0.010759
342, 2030, 2936, 34875.000000,0.013270
342, 2030, 3056, 30103.000000,0.011454
342, 2030, 3452, 32536.000000,0.012380
342, 2448, 2541, 44745.000000,0.017025
342, 2448, 2803, 33928.000000,0.012909
342, 2448, 2936, 37456.000000,0.014252
342, 2448, 3056, 34067.000000,0.012962
342, 2448, 3452, 40063.000000,0.015244
342, 2541, 2803, 27131.000000,0.010323
342, 2541, 3452, 45048.000000,0.017140
342, 2936, 3056, 39536.000000,0.015043
354, 437, 1134, 27064.000000,0.010298
354, 624, 1134, 27727.000000,0.010550
354, 824, 1134, 30143.000000,0.011469
354, 1134, 2009, 37250.000000,0.014173
354, 1134, 2010, 37945.000000,0.014438
354, 1134, 2255, 28075.000000,0.010682
354, 1134, 2380, 29588.000000,0.011258
354, 1134, 2815, 30054.000000,0.011435
354, 1134, 3347, 27655.000000,0.010523
354, 1134, 3348, 46989.000000,0.017879
354, 1134, 3354, 40128.000000,0.015268
354, 2009, 2010, 37023.000000,0.014087
354, 2009, 2255, 27174.000000,0.010340
354, 2380, 3354, 30680.000000,0.011674
354, 2815, 3061, 28001.000000,0.010654
493, 863, 2803, 28029.000000,0.010665
493, 863, 2936, 26928.000000,0.010246
493, 863, 3056, 27677.000000,0.010531
493, 863, 3452, 29099.000000,0.011072
493, 1935, 2803, 26352.000000,0.010027
493, 1936, 2936, 27614.000000,0.010507
493, 2936, 3056, 28083.000000,0.010685
511, 2145, 2164, 39790.000000,0.015140
511, 2145, 2733, 38200.000000,0.014535
511, 2164, 2733, 36516.000000,0.013894
512, 1965, 2197, 39138.000000,0.014892
512, 1965, 2281, 36177.000000,0.013765
512, 1965, 2737, 45928.000000,0.017475
512, 1965, 3388, 42271.000000,0.016084
512, 2197, 2281, 36939.000000,0.014055
512, 2197, 2737, 40116.000000,0.015264
512, 2197, 3388, 39497.000000,0.015028
512, 2281, 2737, 36714.000000,0.013969
512, 2281, 3388, 36536.000000,0.013902
512, 2737, 3388, 42808.000000,0.016288
824, 2815, 3061, 48475.000000,0.018444
863, 1935, 2803, 29758.000000,0.011323
863, 1936, 1957, 34728.000000,0.013214
863, 1936, 2936, 46985.000000,0.017877
863, 1936, 3056, 39997.000000,0.015219
863, 1957, 2936, 36726.000000,0.013974
863, 1957, 3056, 32074.000000,0.012204
863, 2030, 2448, 35463.000000,0.013493
863, 2448, 2541, 27652.000000,0.010521
863, 2541, 2803, 27237.000000,0.010363
863, 2541, 3056, 27102.000000,0.010312
863, 2541, 3452, 44218.000000,0.016825
863, 2803, 2936, 26928.000000,0.010246
863, 2936, 3056, 46203.000000,0.017580
864, 1466, 1954, 27166.000000,0.010336
864, 1466, 2196, 29558.000000,0.011247
864, 1466, 2736, 29558.000000,0.011247
864, 1466, 3387, 29558.000000,0.011247
864, 1954, 2196, 27852.000000,0.010597
864, 1954, 2736, 27852.000000,0.010597
864, 1954, 3387, 27852.000000,0.010597
864, 2196, 2736, 31152.000000,0.011853
864, 2196, 3387, 31152.000000,0.011853
864, 2736, 3387, 34609.000000,0.013168
883, 2997, 3083, 34461.000000,0.013112
1046, 1249, 1499, 31397.000000,0.011946
1046, 1249, 3559, 30947.000000,0.011775
1116, 1117, 2999, 26821.000000,0.010205
1116, 1118, 3000, 28919.000000,0.011003
1116, 1119, 2998, 26990.000000,0.010270
1116, 1119, 3001, 30915.000000,0.011763
1116, 2997, 2998, 26764.000000,0.010184
1116, 2997, 3083, 27640.000000,0.010517
1116, 2998, 2999, 29086.000000,0.011067
1116, 2998, 3000, 29074.000000,0.011062
1116, 2998, 3001, 30585.000000,0.011637
1116, 2998, 3084, 42800.000000,0.016285
1116, 2998, 3087, 28767.000000,0.010946
1116, 2999, 3084, 27163.000000,0.010335
1116, 3000, 3001, 26877.000000,0.010227
1116, 3000, 3087, 26930.000000,0.010247
1116, 3001, 3084, 28123.000000,0.010701
1116, 3001, 3087, 31172.000000,0.011861
1116, 3084, 3085, 26551.000000,0.010102
1116, 3084, 3087, 28897.000000,0.010995
1117, 2997, 2999, 28382.000000,0.010799
1117, 2998, 2999, 26294.000000,0.010005
1117, 2999, 3084, 30177.000000,0.011482
1117, 2999, 3085, 37103.000000,0.014117
1118, 1119, 3000, 26378.000000,0.010037
1118, 1119, 3001, 28604.000000,0.010884
